ira,a401,hval,hmort,hequity,nifa,net_nifa,tfa,net_tfa,tfa_he,tw,age,inc,fsize,educ,db,marr,male,twoearn,dum91,e401,p401,pira,nohs,hs,smcol,col,icat,ecat,zhat,net_n401,hown,i1,i2,i3,i4,i5,i6,i7,a1,a2,a3,a4,a5
20000,20000,300000,25000,275000,51582,46582,91582,86582,361582,511582,60,110316,3,18,1,1,0,1,1,1,1,1,0,0,0,1,7,4,0.7316045,66582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1000,70000,25000,45000,1400,-100,2400,900,45900,51525,44,14592,2,13,0,0,0,0,1,1,1,0,0,0,1,0,2,3,0.143074,-100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2000,50900,50900,0,1016,-3034,3016,-1034,-1034,2466,35,39915,1,14,0,0,1,0,1,1,1,0,0,0,1,0,4,3,0.3866406,-3034,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,83,72000,7200,64800,7075,75,7158,158,64958,70958,42,43707,5,12,0,1,0,1,1,1,1,0,0,1,0,0,5,2,0.4407951,75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1600,0,0,0,4000,-1000,5600,600,600,6975,30,24210,1,16,0,0,1,0,1,1,1,0,0,0,0,1,3,4,0.2060434,-1000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,0,-1800,0,-1800,-1800,-800,48,16680,1,15,0,0,1,0,1,1,0,0,0,0,1,0,2,3,0.1152104,-1800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
600,787,130000,45000,85000,10500,10500,11887,11887,96887,96887,45,71118,12,13,1,1,0,1,1,1,1,1,0,0,1,0,6,3,0.7130944,11100,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2900,83000,73000,10000,1200,-8800,4100,-5900,4100,4100,29,41886,2,1,1,1,0,1,1,1,1,0,1,0,0,0,5,1,0.6077043,-8800,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,-5900,0,-5900,-5900,194100,47,40800,1,12,0,0,1,0,1,1,0,0,0,1,0,0,5,2,0.3055234,-5900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7500,200,200000,40000,160000,10175,9075,17875,16775,176775,176775,36,34140,3,16,0,1,0,1,1,1,1,1,0,0,0,1,4,4,0.3524857,16575,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,15000,45000,35000,10000,3349,-2651,18349,12349,22349,22349,45,54327,8,12,0,1,0,1,1,1,1,0,0,1,0,0,6,2,0.5405443,-2651,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,650,0,0,0,0,-960,650,-310,-310,-310,31,29637,3,14,0,1,0,1,1,1,1,0,0,0,1,0,3,3,0.2092901,-960,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24500,4304,100000,0,100000,6499,6499,35303,35303,135303,159528,54,33705,2,10,0,0,1,0,1,1,1,1,1,0,0,0,4,1,0.3669286,30999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20000,35000,78000,55000,23000,16774,11674,71774,66674,89674,89674,37,35328,6,16,0,1,0,0,1,1,1,1,0,0,0,1,4,4,0.3524857,31674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,700,0,0,0,50,-2950,750,-2250,-2250,-50,31,19506,3,14,0,0,0,0,1,1,1,0,0,0,1,0,2,3,0.1152104,-2950,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,7000,300000,150000,150000,3000,-3000,10000,4000,154000,154000,49,120420,3,18,0,1,0,1,1,1,1,0,0,0,0,1,7,4,0.5679367,-3000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7090,64000,78000,46000,32000,600,-15400,71690,55690,87690,95690,51,67431,3,17,1,1,0,1,1,1,1,1,0,0,0,1,6,4,0.7130944,-8310,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,79000,20000,59000,1950,-2850,1950,-2850,56150,67150,59,18894,4,12,0,1,0,0,1,1,0,0,0,1,0,0,2,2,0.1582553,-2850,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,400,0,0,0,0,-160,400,240,240,240,31,28410,11,7,0,1,0,1,1,1,1,0,1,0,0,0,3,1,0.2092901,-160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,0,-4200,0,-4200,-4200,2543,44,21120,3,12,0,0,0,0,1,1,0,0,0,1,0,0,3,2,0.2060434,-4200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10000,5801,6762,0,6762,115862,115862,131663,131663,138425,141775,61,38076,2,11,1,0,0,0,1,1,1,1,1,0,0,0,4,1,0.6174901,125862,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12500,31000,140000,70000,70000,5999,-2501,49499,40999,110999,118613,53,102600,5,16,0,1,0,1,1,1,1,1,0,0,0,1,7,4,0.5801663,9999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,700,-5000,700,-5000,-5000,-800,34,22812,1,16,1,0,0,0,1,1,0,0,0,0,0,1,3,4,0.5315681,-5000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,35400,0,0,0,0,0,35400,35400,35400,39943,39,36930,3,14,0,0,0,0,1,1,1,0,0,0,1,0,4,3,0.3086649,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2500,0,0,0,500,-300,3000,2200,2200,6200,27,29760,4,16,0,1,0,1,1,1,1,0,0,0,0,1,3,4,0.2092901,-300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,5000,0,5000,0,0,2000,34,38640,1,12,1,0,1,0,1,1,0,0,0,1,0,0,4,2,0.6600804,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2148,72000,62600,9400,4383,3433,6531,5581,14981,20381,38,45870,2,12,0,1,0,1,1,1,1,0,0,1,0,0,5,2,0.4407951,3433,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2300,0,0,0,1800,-14700,4100,-12400,-12400,3600,39,40500,1,12,1,0,1,0,1,1,1,0,0,1,0,0,5,2,0.5231876,-14700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,15000,70000,56000,14000,3199,-301,18199,14699,28699,35688,26,28950,3,12,0,1,0,0,1,1,1,0,0,1,0,0,3,2,0.273178,-301,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,100,-400,100,-400,-400,-400,53,31386,3,12,0,0,0,0,1,1,0,0,0,1,0,0,4,2,0.3086649,-400,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11500,6000,57500,43500,14000,7569,6469,25069,23969,37969,46469,35,55125,4,18,0,1,0,1,1,1,1,1,0,0,0,1,6,4,0.5336504,17969,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,45000,38000,7000,468,-15532,468,-15532,-8532,-2936,37,41763,2,16,1,0,0,0,1,1,0,0,0,0,0,1,5,4,0.5315816,-15532,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2000,110000,10000,100000,199,-8051,2199,-6051,93949,96649,45,25353,1,12,0,0,0,0,1,1,1,0,0,1,0,0,3,2,0.2694195,-8051,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,200000,61000,139000,3000,3000,3000,3000,142000,144000,42,51900,3,16,1,1,0,1,1,1,0,0,0,0,0,1,6,4,0.6688337,3000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,5000,0,0,0,2500,2500,7500,7500,7500,43500,35,33690,3,12,0,1,0,1,1,1,1,0,0,1,0,0,4,2,0.2951996,2500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,175000,0,175000,3300,3300,3300,3300,178300,180800,43,41148,2,13,0,1,0,1,1,1,0,0,0,0,1,0,5,3,0.4407951,3300,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,70000,46000,24000,7504,7504,7504,7504,31504,38504,44,38835,2,13,0,1,0,0,1,1,0,0,0,0,1,0,4,3,0.3719455,7504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,40000,7800,32200,850,-4408,850,-4408,27792,35125,38,29391,1,12,1,0,1,0,1,1,0,0,0,1,0,0,3,2,0.491887,-4408,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8000,24000,77000,60000,17000,7499,6399,39499,38399,55399,61493,43,48471,4,16,0,0,0,0,1,1,1,1,0,0,0,1,5,4,0.4414764,14399,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13800,1400,90000,48500,41500,800,-1200,16000,14000,55500,55500,45,41814,5,12,0,1,0,1,1,1,1,1,0,1,0,0,5,2,0.4624346,12600,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14308,1094,70000,33000,37000,100000,100000,115402,115402,152402,157402,52,46998,2,10,0,1,0,0,1,1,1,1,1,0,0,0,5,1,0.4624346,114308,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,0,0,0,0,0,500,40,16995,3,12,1,0,0,0,1,1,0,0,0,1,0,0,2,2,0.4215196,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,70000,51500,18500,200,-3500,200,-3500,15000,21975,34,49515,2,16,1,0,1,0,1,1,0,0,0,0,0,1,5,4,0.5315816,-3500,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12000,3000,70000,50000,20000,50740,50340,65740,65340,85340,100340,42,61800,4,12,1,1,0,1,1,1,1,1,0,1,0,0,6,2,0.7130944,62340,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
90000,3224,140000,49000,91000,120626,119450,243850,242674,333674,400674,52,70872,2,12,0,1,0,1,1,1,1,1,0,1,0,0,6,2,0.5336504,209450,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22000,80000,95000,18500,76500,48499,48499,150499,150499,226999,261999,53,45270,2,12,0,1,0,0,1,1,1,1,0,1,0,0,5,2,0.4624346,70499,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,5000,0,0,0,1200,800,6200,5800,5800,6100,33,31857,4,12,1,1,0,1,1,1,1,0,0,1,0,0,4,2,0.5896286,800,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5906,25000,300000,53000,247000,20562,14512,51468,45418,292418,292418,48,45702,4,12,0,1,0,1,1,1,1,1,0,1,0,0,5,2,0.4624346,20418,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,18500,175000,29000,146000,4350,2750,22850,21250,167250,209250,47,51150,5,13,1,1,0,1,1,1,1,0,0,0,1,0,6,3,0.6688337,2750,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,13000,45000,28000,17000,4250,-450,17250,12550,29550,34892,44,27291,1,12,0,0,1,0,1,1,1,0,0,1,0,0,3,2,0.2694195,-450,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,89000,75000,14000,0,-14000,0,-14000,0,69000,32,44703,5,18,0,1,1,1,1,1,0,0,0,0,0,1,5,4,0.4407951,-14000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,2000,2000,2000,2000,2000,2000,48,39321,1,13,0,0,1,0,1,1,0,0,0,0,1,0,4,3,0.3086649,2000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000,0,100000,20500,79500,499,-1001,6499,4999,84499,95499,50,51234,2,9,1,1,0,1,1,1,0,1,1,0,0,0,6,1,0.7130944,4999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,475,0,0,0,975,741,1450,1216,1216,5177,43,13248,1,11,1,0,1,0,1,1,1,0,1,0,0,0,2,1,0.4215196,741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3100,0,0,0,1322,-78,10722,9322,9322,13780,27,49428,2,16,0,1,0,1,1,1,1,0,0,0,0,1,5,4,0.3243191,-78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5200,3000,0,0,0,18012,16812,26212,25012,25012,33187,48,39246,2,17,1,0,0,0,1,1,1,1,0,0,0,1,4,4,0.6739899,22012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,100000,70000,30000,2499,-3501,2499,-3501,26499,30524,43,34950,2,12,0,0,0,0,1,1,0,0,0,1,0,0,4,2,0.3866406,-3501,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3900,0,190000,62000,128000,104900,104900,108800,108800,236800,296800,56,108621,4,13,0,1,0,0,1,1,0,1,0,0,1,0,7,3,0.5801663,108800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11000,2300,65000,56000,9000,8200,5200,21500,18500,27500,42500,35,60300,2,16,1,1,0,1,1,1,1,1,0,0,0,1,6,4,0.7130944,16200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,6500,132000,96000,36000,33498,30498,39998,36998,72998,77998,37,78450,3,12,0,1,0,1,1,1,1,0,0,1,0,0,7,2,0.5679367,30498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,20000,55000,0,55000,2200,250,22200,20250,75250,79750,46,49698,4,14,0,1,0,1,1,1,1,0,0,0,1,0,5,3,0.4407951,250,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,530,24000,20000,4000,349,-501,879,29,4029,8029,30,17505,3,11,0,1,0,1,1,1,1,0,1,0,0,0,2,1,0.1582553,-501,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,50000,37500,0,37500,899,899,50899,50899,88399,88399,61,18669,2,8,0,1,0,0,1,1,1,0,1,0,0,0,2,1,0.1582553,899,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,85000,81000,4000,750,-1450,750,-1450,2550,13550,26,35583,2,14,1,1,0,1,1,1,0,0,0,0,1,0,4,3,0.5297047,-1450,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,18000,95000,60000,35000,5480,5380,23480,23380,58380,58380,33,45201,4,17,0,1,0,1,1,1,1,0,0,0,0,1,5,4,0.4407951,5380,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20000,600,0,0,0,46284,45884,66884,66484,66484,66484,50,32436,2,16,1,0,0,0,1,1,1,1,0,0,0,1,4,4,0.6739899,65884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5312,0,46000,46000,0,2375,-6125,7687,-813,-813,4687,45,42534,3,12,0,1,0,1,1,1,0,1,0,1,0,0,5,2,0.4624346,-813,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
203,15000,80000,50500,29500,1100,-80,16303,15123,44623,46319,38,42561,9,12,0,1,0,0,1,1,1,1,0,1,0,0,5,2,0.4624346,123,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10000,7500,200000,0,200000,45749,45749,63249,63249,263249,471949,46,100011,1,18,0,0,1,0,1,1,1,1,0,0,0,1,7,4,0.4373496,55749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24000,7600,53000,0,53000,36300,35500,67900,67100,120100,120100,54,49272,2,12,1,1,0,1,1,1,1,1,0,1,0,0,5,2,0.7196674,59500,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,180000,110000,70000,0,-3000,0,-3000,67000,67000,38,52236,6,16,0,1,0,1,1,1,0,0,0,0,0,1,6,4,0.5405443,-3000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,27000,22050,4950,45,-117,45,-117,4833,4833,37,35175,5,9,0,1,0,1,1,1,0,0,1,0,0,0,4,1,0.3719455,-117,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3500,100,0,0,0,1000,-3000,4600,600,600,8975,27,41256,1,18,0,0,1,0,1,1,1,1,0,0,0,1,5,4,0.3249403,500,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,14000,90000,72000,18000,15000,13000,29000,27000,45000,55800,31,58500,1,16,1,0,1,0,1,1,1,0,0,0,0,1,6,4,0.7472324,13000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8727,0,40000,29000,11000,2739,539,11466,9266,20266,26562,42,42192,4,13,0,1,0,1,1,1,0,1,0,0,1,0,5,3,0.4624346,9266,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1000,0,0,0,400,400,1400,1400,1400,1400,44,14496,5,9,0,0,0,0,1,1,1,0,1,0,0,0,2,1,0.1152104,400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14000,19200,225000,150000,75000,111999,111939,145199,145139,220139,220139,47,86700,2,12,0,1,0,1,1,1,1,1,0,1,0,0,7,2,0.5801663,125939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,530,0,0,0,782,782,1312,1312,1312,3812,26,29344,3,12,0,0,1,0,1,1,1,0,0,1,0,0,3,2,0.2060434,782,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11000,1000,140000,91000,49000,11300,11000,23300,23000,72000,72000,38,66036,2,18,0,1,0,1,1,1,1,1,0,0,0,1,6,4,0.5336504,22000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,965,65000,26000,39000,400,-200,1365,765,39765,39765,35,18384,4,12,1,1,0,1,1,1,1,0,0,1,0,0,2,2,0.3623197,-200,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9500,4300,80000,49000,31000,11400,-1100,25200,12700,43700,50800,38,48996,3,15,0,1,0,1,1,1,1,1,0,0,1,0,5,3,0.4624346,8400,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3800,500,20000,20000,0,17500,15500,21800,19800,19800,26796,36,23409,2,12,1,0,1,0,1,1,1,1,0,1,0,0,3,2,0.4720998,19300,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,100,0,0,0,715,615,815,715,715,715,33,43572,4,12,1,1,0,1,1,1,1,0,0,1,0,0,5,2,0.5995759,615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4100,350,0,0,0,39583,4896,44033,9346,9346,9832,30,42204,3,15,0,1,0,0,1,1,1,1,0,0,1,0,5,3,0.3442089,8996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,59000,300000,26500,273500,23199,22849,82199,81849,355349,355349,59,67350,2,12,0,1,0,1,1,1,1,0,0,1,0,0,6,2,0.5405443,22849,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1600,100000,58000,42000,1625,-5075,3225,-3475,38525,38525,45,50070,6,14,0,1,0,1,1,1,1,0,0,0,1,0,6,3,0.5405443,-5075,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,5000,0,0,0,3400,3400,8400,8400,8400,152400,39,61377,5,13,0,1,0,1,1,1,1,0,0,0,1,0,6,3,0.3598378,3400,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
60000,0,120000,75600,44400,3000,2500,63000,62500,106900,166900,61,48828,2,12,0,1,0,0,1,1,0,1,0,1,0,0,5,2,0.4624346,62500,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,4000,98000,48000,50000,5700,5600,9700,9600,59600,62600,34,45912,4,12,0,1,0,1,1,1,1,0,0,1,0,0,5,2,0.4407951,5600,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,10000,50000,0,50000,6325,4825,16325,14825,64825,75925,52,37356,3,13,0,1,0,1,1,1,1,0,0,0,1,0,4,3,0.3719455,4825,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,80000,150000,40000,110000,26000,26000,106000,106000,216000,233175,57,77280,2,18,1,0,1,0,1,1,1,0,0,0,0,1,7,4,0.6891237,26000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5500,0,86000,76000,10000,4460,3520,9960,9020,19020,99020,56,46911,4,12,1,1,0,1,1,1,0,1,0,1,0,0,5,2,0.7196674,9020,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,200000,100000,100000,6800,2000,6800,2000,102000,102000,36,86403,3,14,1,1,0,1,1,1,0,0,0,0,1,0,7,3,0.6849159,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,1450,-8950,1450,-8950,-8950,-8950,29,49572,2,16,0,1,1,1,1,1,0,0,0,0,0,1,5,4,0.3243191,-8950,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,6000,50000,42500,7500,28847,28047,34847,34047,41547,43547,33,66939,6,12,0,1,0,1,1,1,1,0,0,1,0,0,6,2,0.5405443,28047,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,30000,290000,150000,140000,5000,4200,35000,34200,174200,181146,46,100587,2,18,0,0,1,0,1,1,1,0,0,0,0,1,7,4,0.4250903,4200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,5000,50000,0,50000,2550,1550,7550,6550,56550,82050,52,51570,3,14,1,1,0,1,1,1,1,0,0,0,1,0,6,3,0.6688337,1550,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,5000,0,0,0,5700,3700,10700,8700,8700,10769,44,19500,2,15,0,0,0,0,1,1,1,0,0,0,1,0,2,3,0.1152104,3700,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20000,13000,65000,40000,25000,11000,11000,44000,44000,69000,90500,50,52110,2,17,1,0,1,0,1,1,1,1,0,0,0,1,6,4,0.7856908,31000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20000,0,60000,0,60000,2398,2398,22398,22398,82398,82398,57,46236,3,10,0,1,0,0,1,1,0,1,1,0,0,0,5,1,0.4624346,22398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,4500,190000,0,190000,999,559,5499,5059,195059,201002,45,36060,3,13,1,0,0,0,1,1,1,0,0,0,1,0,4,3,0.6028074,559,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,1349,-3651,1349,-3651,-3651,-301,40,27915,1,16,0,0,1,0,1,1,0,0,0,0,0,1,3,4,0.2060434,-3651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,33000,120000,40000,80000,2960,2860,35960,35860,115860,116860,36,48135,4,16,0,1,0,0,1,1,1,0,0,0,0,1,5,4,0.4407951,2860,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61000,8500,125000,70500,54500,33200,31200,102700,100700,155200,270200,52,58500,3,16,0,1,0,1,1,1,1,1,0,0,0,1,6,4,0.5336504,92200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,12000,200000,55000,145000,14199,12199,26199,24199,169199,209199,46,54729,3,12,0,1,0,1,1,1,1,0,0,1,0,0,6,2,0.5405443,12199,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4000,15000,300000,150000,150000,50000,50000,69000,69000,219000,224000,34,107940,4,16,0,1,0,0,1,1,1,1,0,0,0,1,7,4,0.5801663,54000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,14000,280000,104000,176000,16300,12500,30300,26500,202500,202500,37,106068,2,16,1,1,0,1,1,1,1,0,0,0,0,1,7,4,0.6849159,12500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
